id,x,y,community,user_type,activity
U1064,-38.971,4.500,Climate Action,Receiver,22
U1065,-37.239,4.500,Climate Action,Receiver,39
U1066,-35.507,4.500,Climate Action,Receiver,27
U1067,-33.775,4.500,Climate Action,Receiver,44
U1068,-32.043,4.500,Climate Action,Retweeter,70
U1069,-30.311,4.500,Climate Action,Retweeter,58
U1070,-28.579,4.500,Climate Action,Opinion leader,109
U1071,-26.847,4.500,Climate Action,Retweeter,63
U1072,-25.115,4.500,Climate Action,Retweeter,80
U1073,-23.383,4.500,Climate Action,Receiver,30
U1074,-21.651,4.500,Climate Action,Receiver,18
U1075,-19.919,4.500,Climate Action,Receiver,35
U1076,-18.187,4.500,Climate Action,Receiver,23
U1077,-16.454,4.500,Local Voices,Receiver,40
U1078,-14.722,4.500,Local Voices,Receiver,28
U1079,-12.990,4.500,Local Voices,Receiver,45
U1080,-11.258,4.500,Local Voices,Receiver,33
U1081,-9.526,4.500,Local Voices,Receiver,21
U1082,-7.794,4.500,Local Voices,Retweeter,76
U1083,-6.062,4.500,Local Voices,Retweeter,64
U1084,-4.330,4.500,Local Voices,Receiver,43
U1085,-2.598,4.500,Local Voices,Receiver,31
U1086,-0.866,4.500,Local Voices,Receiver,19
U1087,0.866,4.500,Local Voices,Receiver,36
U1088,2.598,4.500,Local Voices,Receiver,24
U1089,4.330,4.500,Local Voices,Receiver,41
U1090,6.062,4.500,Local Voices,Receiver,29
U1091,7.794,4.500,Creative Commons,Receiver,46
U1092,9.526,4.500,Creative Commons,Receiver,34
U1093,11.258,4.500,Creative Commons,Receiver,22
U1094,12.990,4.500,Creative Commons,Receiver,39
U1095,14.722,4.500,Creative Commons,Retweeter,65
U1096,16.454,4.500,Creative Commons,Opinion leader,116
U1097,18.187,4.500,Creative Commons,Retweeter,70
U1098,19.919,4.500,Creative Commons,Retweeter,58
U1099,21.651,4.500,Creative Commons,Receiver,37
U1100,23.383,4.500,Creative Commons,Receiver,25
U1101,25.115,4.500,Creative Commons,Receiver,42
U1102,26.847,4.500,Creative Commons,Receiver,30
U1103,28.579,4.500,Creative Commons,Receiver,18
U1104,30.311,4.500,Creative Commons,Receiver,35
U1105,32.043,4.500,Creative Commons,Receiver,23
U1106,33.775,4.500,Creative Commons,Receiver,40
U1107,35.507,4.500,Creative Commons,Receiver,28
U1108,37.239,4.500,Creative Commons,Receiver,45
U1109,38.971,4.500,Creative Commons,Receiver,33
U1110,-41.569,6.000,Climate Action,Receiver,21
U1111,-39.837,6.000,Climate Action,Receiver,38
U1112,-38.105,6.000,Climate Action,Receiver,26
U1113,-36.373,6.000,Climate Action,Receiver,43
U1114,-34.641,6.000,Climate Action,Receiver,31
U1115,-32.909,6.000,Climate Action,Receiver,19
U1116,-31.177,6.000,Climate Action,Retweeter,74
U1117,-29.445,6.000,Climate Action,Retweeter,62
U1118,-27.713,6.000,Climate Action,Retweeter,79
U1119,-25.981,6.000,Climate Action,Retweeter,67
U1120,-24.249,6.000,Climate Action,Receiver,46
U1121,-22.517,6.000,Climate Action,Receiver,34
U1122,-20.785,6.000,Climate Action,Receiver,22
U1123,-19.053,6.000,Climate Action,Receiver,39
U1124,-17.321,6.000,Climate Action,Receiver,27
U1125,-15.588,6.000,Local Voices,Receiver,44
U1126,-13.856,6.000,Local Voices,Receiver,32
U1127,-12.124,6.000,Local Voices,Receiver,20
U1128,-10.392,6.000,Local Voices,Receiver,37
U1129,-8.660,6.000,Local Voices,Receiver,25
U1130,-6.928,6.000,Local Voices,Receiver,42
U1131,-5.196,6.000,Local Voices,Receiver,30
U1132,-3.464,6.000,Local Voices,Receiver,18
U1133,-1.732,6.000,Local Voices,Receiver,35
U1134,0.000,6.000,Local Voices,Receiver,23
U1135,1.732,6.000,Local Voices,Receiver,40
U1136,3.464,6.000,Local Voices,Receiver,28
U1137,5.196,6.000,Local Voices,Receiver,45
U1138,6.928,6.000,Creative Commons,Receiver,33
U1139,8.660,6.000,Creative Commons,Receiver,21
U1140,10.392,6.000,Creative Commons,Receiver,38
U1141,12.124,6.000,Creative Commons,Receiver,26
U1142,13.856,6.000,Creative Commons,Retweeter,81
U1143,15.588,6.000,Creative Commons,Retweeter,69
U1144,17.321,6.000,Creative Commons,Retweeter,57
U1145,19.053,6.000,Creative Commons,Retweeter,74
U1146,20.785,6.000,Creative Commons,Receiver,24
U1147,22.517,6.000,Creative Commons,Receiver,41
U1148,24.249,6.000,Creative Commons,Receiver,29
U1149,25.981,6.000,Creative Commons,Receiver,46
U1150,27.713,6.000,Creative Commons,Receiver,34
U1151,29.445,6.000,Creative Commons,Receiver,22
U1152,31.177,6.000,Creative Commons,Receiver,39
U1153,32.909,6.000,Creative Commons,Receiver,27
U1154,34.641,6.000,Creative Commons,Receiver,44
U1155,36.373,6.000,Creative Commons,Receiver,32
U1156,38.105,6.000,Creative Commons,Receiver,20
U1157,39.837,6.000,Creative Commons,Receiver,37
U1158,-38.971,7.500,Climate Action,Receiver,25
U1159,-37.239,7.500,Climate Action,Receiver,42
U1160,-35.507,7.500,Climate Action,Receiver,30
U1161,-33.775,7.500,Climate Action,Receiver,18
U1162,-32.043,7.500,Climate Action,Receiver,35
U1163,-30.311,7.500,Climate Action,Receiver,23
U1164,-28.579,7.500,Climate Action,Retweeter,78
U1165,-26.847,7.500,Climate Action,Retweeter,66
U1166,-25.115,7.500,Climate Action,Receiver,45
U1167,-23.383,7.500,Climate Action,Receiver,33
U1168,-21.651,7.500,Climate Action,Receiver,21
U1169,-19.919,7.500,Climate Action,Receiver,38
U1170,-18.187,7.500,Climate Action,Receiver,26
U1171,-16.454,7.500,Local Voices,Receiver,43
U1172,-14.722,7.500,Local Voices,Receiver,31
U1173,-12.990,7.500,Local Voices,Receiver,19
U1174,-11.258,7.500,Local Voices,Receiver,36
U1175,-9.526,7.500,Local Voices,Receiver,24
U1176,-7.794,7.500,Local Voices,Receiver,41
U1177,-6.062,7.500,Local Voices,Receiver,29
U1178,-4.330,7.500,Local Voices,Receiver,46
U1179,-2.598,7.500,Local Voices,Receiver,34
U1180,-0.866,7.500,Local Voices,Receiver,22
U1181,0.866,7.500,Local Voices,Receiver,39
U1182,2.598,7.500,Local Voices,Receiver,27
U1183,4.330,7.500,Local Voices,Receiver,44
U1184,6.062,7.500,Local Voices,Receiver,32
U1185,7.794,7.500,Creative Commons,Receiver,20
U1186,9.526,7.500,Creative Commons,Receiver,37
U1187,11.258,7.500,Creative Commons,Receiver,25
U1188,12.990,7.500,Creative Commons,Receiver,42
U1189,14.722,7.500,Creative Commons,Retweeter,68
U1190,16.454,7.500,Creative Commons,Retweeter,56
U1191,18.187,7.500,Creative Commons,Receiver,35
U1192,19.919,7.500,Creative Commons,Receiver,23
U1193,21.651,7.500,Creative Commons,Receiver,40
U1194,23.383,7.500,Creative Commons,Receiver,28
U1195,25.115,7.500,Creative Commons,Receiver,45
U1196,26.847,7.500,Creative Commons,Receiver,33
U1197,28.579,7.500,Creative Commons,Receiver,21
U1198,30.311,7.500,Creative Commons,Receiver,38
U1199,32.043,7.500,Creative Commons,Receiver,26
U1200,33.775,7.500,Creative Commons,Receiver,43
U1201,35.507,7.500,Creative Commons,Receiver,31
U1202,37.239,7.500,Creative Commons,Receiver,19
U1203,38.971,7.500,Creative Commons,Receiver,36
U1204,-38.105,9.000,Climate Action,Receiver,24
U1205,-34.641,9.000,Climate Action,Receiver,41
U1206,-32.909,9.000,Climate Action,Receiver,29
U1207,-31.177,9.000,Climate Action,Receiver,46
U1208,-29.445,9.000,Climate Action,Receiver,34
U1209,-27.713,9.000,Climate Action,Receiver,22
U1210,-25.981,9.000,Climate Action,Receiver,39
U1211,-24.249,9.000,Climate Action,Receiver,27
U1212,-22.517,9.000,Climate Action,Receiver,44
U1213,-20.785,9.000,Climate Action,Receiver,32
U1214,-19.053,9.000,Climate Action,Receiver,20
U1215,-17.321,9.000,Climate Action,Receiver,37
U1216,-15.588,9.000,Local Voices,Receiver,25
U1217,-13.856,9.000,Local Voices,Receiver,42
U1218,-12.124,9.000,Local Voices,Receiver,30
U1219,-10.392,9.000,Local Voices,Receiver,18
U1220,-8.660,9.000,Local Voices,Receiver,35
U1221,-6.928,9.000,Local Voices,Receiver,23
U1222,-5.196,9.000,Local Voices,Receiver,40
U1223,-3.464,9.000,Local Voices,Receiver,28
U1224,-1.732,9.000,Local Voices,Receiver,45
U1225,0.000,9.000,Local Voices,Receiver,33
U1226,1.732,9.000,Local Voices,Receiver,21
U1227,3.464,9.000,Local Voices,Receiver,38
U1228,5.196,9.000,Mutual Aid,Receiver,26
U1229,6.928,9.000,Mutual Aid,Receiver,43
U1230,8.660,9.000,Creative Commons,Receiver,31
U1231,10.392,9.000,Creative Commons,Receiver,19
U1232,12.124,9.000,Creative Commons,Receiver,36
U1233,13.856,9.000,Creative Commons,Receiver,24
U1234,15.588,9.000,Creative Commons,Receiver,41
U1235,17.321,9.000,Creative Commons,Receiver,29
U1236,19.053,9.000,Creative Commons,Receiver,46
U1237,20.785,9.000,Creative Commons,Receiver,34
U1238,22.517,9.000,Creative Commons,Receiver,22
U1239,24.249,9.000,Creative Commons,Receiver,39
U1240,25.981,9.000,Creative Commons,Receiver,27
U1241,27.713,9.000,Creative Commons,Receiver,44
U1242,29.445,9.000,Creative Commons,Receiver,32
U1243,31.177,9.000,Creative Commons,Receiver,20
U1244,32.909,9.000,Creative Commons,Receiver,37
U1245,34.641,9.000,Creative Commons,Receiver,25
U1246,36.373,9.000,Creative Commons,Receiver,42
U1247,38.105,9.000,Creative Commons,Receiver,30
U1248,-38.971,10.500,Climate Action,Receiver,18
U1249,-35.507,10.500,Climate Action,Receiver,35
U1250,-33.775,10.500,Climate Action,Receiver,23
U1251,-32.043,10.500,Climate Action,Receiver,40
U1252,-30.311,10.500,Climate Action,Receiver,28
U1253,-28.579,10.500,Climate Action,Receiver,45
U1254,-26.847,10.500,Climate Action,Receiver,33
U1255,-25.115,10.500,Climate Action,Receiver,21
U1256,-23.383,10.500,Climate Action,Receiver,38
U1257,-21.651,10.500,Climate Action,Receiver,26
U1258,-19.919,10.500,Climate Action,Receiver,43
U1259,-18.187,10.500,Climate Action,Receiver,31
U1260,-16.454,10.500,Climate Action,Receiver,19
U1261,-14.722,10.500,Local Voices,Receiver,36
U1262,-12.990,10.500,Local Voices,Receiver,24
U1263,-11.258,10.500,Local Voices,Receiver,41
U1264,-9.526,10.500,Local Voices,Receiver,29
U1265,-7.794,10.500,Local Voices,Receiver,46
U1266,-6.062,10.500,Local Voices,Receiver,34
U1267,-4.330,10.500,Local Voices,Receiver,22
U1268,-2.598,10.500,Local Voices,Receiver,39
U1269,-0.866,10.500,Local Voices,Receiver,27
U1270,0.866,10.500,Local Voices,Receiver,44
U1271,2.598,10.500,Mutual Aid,Receiver,32
U1272,4.330,10.500,Mutual Aid,Receiver,20
U1273,6.062,10.500,Mutual Aid,Receiver,37
U1274,7.794,10.500,Mutual Aid,Receiver,25
U1275,9.526,10.500,Mutual Aid,Receiver,42
U1276,11.258,10.500,Creative Commons,Receiver,30
U1277,12.990,10.500,Creative Commons,Receiver,18
U1278,14.722,10.500,Creative Commons,Receiver,35
U1279,16.454,10.500,Creative Commons,Receiver,23
U1280,18.187,10.500,Creative Commons,Receiver,40
U1281,19.919,10.500,Creative Commons,Receiver,28
U1282,21.651,10.500,Creative Commons,Receiver,45
U1283,23.383,10.500,Creative Commons,Receiver,33
U1284,25.115,10.500,Creative Commons,Receiver,21
U1285,26.847,10.500,Creative Commons,Receiver,38
U1286,28.579,10.500,Creative Commons,Receiver,26
U1287,30.311,10.500,Creative Commons,Receiver,43
U1288,32.043,10.500,Creative Commons,Receiver,31
U1289,33.775,10.500,Creative Commons,Receiver,19
U1290,-36.373,12.000,Climate Action,Receiver,36
U1291,-34.641,12.000,Climate Action,Receiver,24
U1292,-32.909,12.000,Climate Action,Receiver,41
U1293,-31.177,12.000,Climate Action,Receiver,29
U1294,-29.445,12.000,Climate Action,Receiver,46
U1295,-27.713,12.000,Climate Action,Receiver,34
U1296,-25.981,12.000,Climate Action,Receiver,22
U1297,-24.249,12.000,Climate Action,Receiver,39
U1298,-22.517,12.000,Climate Action,Receiver,27
U1299,-20.785,12.000,Climate Action,Receiver,44
U1300,-19.053,12.000,Climate Action,Receiver,32
U1301,-17.321,12.000,Climate Action,Receiver,20
U1302,-15.588,12.000,Climate Action,Receiver,37
U1303,-13.856,12.000,Local Voices,Receiver,25
U1304,-12.124,12.000,Local Voices,Receiver,42
U1305,-10.392,12.000,Local Voices,Receiver,30
U1306,-8.660,12.000,Local Voices,Receiver,18
U1307,-6.928,12.000,Local Voices,Receiver,35
U1308,-5.196,12.000,Local Voices,Receiver,23
U1309,-3.464,12.000,Local Voices,Receiver,40
U1310,-1.732,12.000,Local Voices,Receiver,28
U1311,0.000,12.000,Mutual Aid,Receiver,45
U1312,1.732,12.000,Mutual Aid,Receiver,33
U1313,3.464,12.000,Mutual Aid,Receiver,21
U1314,5.196,12.000,Mutual Aid,Receiver,38
U1315,6.928,12.000,Mutual Aid,Receiver,26
U1316,8.660,12.000,Mutual Aid,Receiver,43
U1317,10.392,12.000,Mutual Aid,Receiver,31
U1318,12.124,12.000,Mutual Aid,Receiver,19
U1319,13.856,12.000,Creative Commons,Receiver,36
U1320,15.588,12.000,Creative Commons,Receiver,24
U1321,17.321,12.000,Creative Commons,Receiver,41
U1322,19.053,12.000,Creative Commons,Receiver,29
U1323,20.785,12.000,Creative Commons,Receiver,46
U1324,22.517,12.000,Creative Commons,Receiver,34
U1325,24.249,12.000,Creative Commons,Receiver,22
U1326,25.981,12.000,Creative Commons,Receiver,39
U1327,27.713,12.000,Creative Commons,Receiver,27
U1328,29.445,12.000,Creative Commons,Receiver,44
U1329,31.177,12.000,Creative Commons,Receiver,32
U1330,32.909,12.000,Creative Commons,Receiver,20
U1331,34.641,12.000,Creative Commons,Receiver,37
U1332,-35.507,13.500,Climate Action,Receiver,25
U1333,-33.775,13.500,Media Watch,Receiver,42
U1334,-32.043,13.500,Media Watch,Receiver,30
U1335,-30.311,13.500,Media Watch,Receiver,18
U1336,-28.579,13.500,Media Watch,Receiver,35
U1337,-26.847,13.500,Media Watch,Receiver,23
U1338,-25.115,13.500,Media Watch,Receiver,40
U1339,-23.383,13.500,Media Watch,Receiver,28
U1340,-21.651,13.500,Media Watch,Receiver,45
U1341,-19.919,13.500,Media Watch,Receiver,33
U1342,-18.187,13.500,Media Watch,Receiver,21
U1343,-16.454,13.500,Media Watch,Receiver,38
U1344,-14.722,13.500,Climate Action,Receiver,26
U1345,-12.990,13.500,Local Voices,Receiver,43
U1346,-11.258,13.500,Local Voices,Receiver,31
U1347,-9.526,13.500,Local Voices,Receiver,19
U1348,-7.794,13.500,Local Voices,Receiver,36
U1349,-6.062,13.500,Local Voices,Receiver,24
U1350,-4.330,13.500,Local Voices,Receiver,41
U1351,-2.598,13.500,Local Voices,Receiver,29
U1352,-0.866,13.500,Mutual Aid,Receiver,46
U1353,0.866,13.500,Mutual Aid,Receiver,34
U1354,2.598,13.500,Mutual Aid,Receiver,22
U1355,4.330,13.500,Mutual Aid,Receiver,39
U1356,6.062,13.500,Mutual Aid,Receiver,27
U1357,7.794,13.500,Mutual Aid,Receiver,44
U1358,9.526,13.500,Mutual Aid,Receiver,32
U1359,11.258,13.500,Mutual Aid,Receiver,20
U1360,12.990,13.500,Mutual Aid,Receiver,37
U1361,14.722,13.500,Mutual Aid,Receiver,25
U1362,16.454,13.500,Mutual Aid,Receiver,42
U1363,18.187,13.500,Creative Commons,Receiver,30
U1364,19.919,13.500,Creative Commons,Receiver,18
U1365,21.651,13.500,Creative Commons,Receiver,35
U1366,23.383,13.500,Creative Commons,Receiver,23
U1367,25.115,13.500,Creative Commons,Receiver,40
U1368,26.847,13.500,Creative Commons,Receiver,28
U1369,28.579,13.500,Creative Commons,Receiver,45
U1370,30.311,13.500,Creative Commons,Receiver,33
U1371,32.043,13.500,Creative Commons,Receiver,21
U1372,33.775,13.500,Creative Commons,Receiver,38
U1373,35.507,13.500,Creative Commons,Receiver,26
U1374,-34.641,15.000,Media Watch,Receiver,43
U1375,-32.909,15.000,Media Watch,Receiver,31
U1376,-31.177,15.000,Media Watch,Receiver,19
U1377,-29.445,15.000,Media Watch,Receiver,36
U1378,-27.713,15.000,Media Watch,Receiver,24
U1379,-25.981,15.000,Media Watch,Receiver,41
U1380,-24.249,15.000,Media Watch,Receiver,29
U1381,-22.517,15.000,Media Watch,Receiver,46
U1382,-20.785,15.000,Media Watch,Receiver,34
U1383,-19.053,15.000,Media Watch,Receiver,22
U1384,-17.321,15.000,Media Watch,Receiver,39
U1385,-15.588,15.000,Media Watch,Receiver,27
U1386,-13.856,15.000,Media Watch,Receiver,44
U1387,-12.124,15.000,Media Watch,Receiver,32
U1388,-10.392,15.000,Media Watch,Receiver,20
U1389,-8.660,15.000,Local Voices,Receiver,37
U1390,-6.928,15.000,Local Voices,Receiver,25
U1391,-5.196,15.000,Local Voices,Receiver,42
U1392,-3.464,15.000,Mutual Aid,Receiver,30
U1393,-1.732,15.000,Mutual Aid,Receiver,18
U1394,0.000,15.000,Mutual Aid,Receiver,35
U1395,1.732,15.000,Mutual Aid,Receiver,23
U1396,3.464,15.000,Mutual Aid,Receiver,40
U1397,5.196,15.000,Mutual Aid,Receiver,28
U1398,6.928,15.000,Mutual Aid,Receiver,45
U1399,8.660,15.000,Mutual Aid,Receiver,33
U1400,10.392,15.000,Mutual Aid,Receiver,21
U1401,12.124,15.000,Mutual Aid,Receiver,38
U1402,13.856,15.000,Mutual Aid,Receiver,26
U1403,15.588,15.000,Mutual Aid,Receiver,43
U1404,17.321,15.000,Mutual Aid,Receiver,31
U1405,19.053,15.000,Mutual Aid,Receiver,19
U1406,20.785,15.000,Mutual Aid,Receiver,36
U1407,22.517,15.000,Mutual Aid,Receiver,24
U1408,24.249,15.000,Mutual Aid,Receiver,41
U1409,25.981,15.000,Mutual Aid,Receiver,29
U1410,27.713,15.000,Creative Commons,Receiver,46
U1411,29.445,15.000,Creative Commons,Receiver,34
U1412,31.177,15.000,Creative Commons,Receiver,22
U1413,32.909,15.000,Creative Commons,Receiver,39
U1414,-32.043,16.500,Media Watch,Receiver,27
U1415,-30.311,16.500,Media Watch,Receiver,44
U1416,-28.579,16.500,Media Watch,Receiver,32
U1417,-26.847,16.500,Media Watch,Receiver,20
U1418,-25.115,16.500,Media Watch,Receiver,37
U1419,-23.383,16.500,Media Watch,Receiver,25
U1420,-21.651,16.500,Media Watch,Receiver,42
U1421,-19.919,16.500,Media Watch,Receiver,30
U1422,-18.187,16.500,Media Watch,Receiver,18
U1423,-16.454,16.500,Media Watch,Receiver,35
U1424,-14.722,16.500,Media Watch,Receiver,23
U1425,-12.990,16.500,Media Watch,Receiver,40
U1426,-11.258,16.500,Media Watch,Receiver,28
U1427,-9.526,16.500,Media Watch,Receiver,45
U1428,-7.794,16.500,Media Watch,Receiver,33
U1429,-6.062,16.500,Media Watch,Receiver,21
U1430,-4.330,16.500,Media Watch,Receiver,38
U1431,-2.598,16.500,Mutual Aid,Receiver,26
U1432,-0.866,16.500,Mutual Aid,Receiver,43
U1433,0.866,16.500,Mutual Aid,Receiver,31
U1434,2.598,16.500,Mutual Aid,Receiver,19
U1435,4.330,16.500,Mutual Aid,Receiver,36
U1436,6.062,16.500,Mutual Aid,Receiver,24
U1437,7.794,16.500,Mutual Aid,Receiver,41
U1438,9.526,16.500,Mutual Aid,Receiver,29
U1439,11.258,16.500,Mutual Aid,Receiver,46
U1440,12.990,16.500,Mutual Aid,Receiver,34
U1441,14.722,16.500,Mutual Aid,Receiver,22
U1442,16.454,16.500,Mutual Aid,Receiver,39
U1443,18.187,16.500,Mutual Aid,Receiver,27
U1444,19.919,16.500,Mutual Aid,Receiver,44
U1445,21.651,16.500,Mutual Aid,Receiver,32
U1446,23.383,16.500,Mutual Aid,Receiver,20
U1447,25.115,16.500,Mutual Aid,Receiver,37
U1448,26.847,16.500,Mutual Aid,Receiver,25
U1449,28.579,16.500,Mutual Aid,Receiver,42
U1450,30.311,16.500,Mutual Aid,Receiver,30
U1451,32.043,16.500,Creative Commons,Receiver,18
U1452,33.775,16.500,Creative Commons,Receiver,35
U1453,35.507,16.500,Creative Commons,Receiver,23
U1454,-31.177,18.000,Media Watch,Receiver,40
U1455,-29.445,18.000,Media Watch,Receiver,28
U1456,-27.713,18.000,Media Watch,Receiver,45
U1457,-25.981,18.000,Media Watch,Receiver,33
U1458,-24.249,18.000,Media Watch,Receiver,21
U1459,-22.517,18.000,Media Watch,Receiver,38
U1460,-20.785,18.000,Media Watch,Receiver,26
U1461,-19.053,18.000,Media Watch,Receiver,43
U1462,-17.321,18.000,Media Watch,Receiver,31
U1463,-15.588,18.000,Media Watch,Receiver,19
U1464,-13.856,18.000,Media Watch,Receiver,36
U1465,-12.124,18.000,Media Watch,Receiver,24
U1466,-10.392,18.000,Media Watch,Receiver,41
U1467,-8.660,18.000,Media Watch,Receiver,29
U1468,-6.928,18.000,Media Watch,Receiver,46
U1469,-5.196,18.000,Media Watch,Receiver,34
U1470,-3.464,18.000,Mutual Aid,Receiver,22
U1471,-1.732,18.000,Mutual Aid,Receiver,39
U1472,0.000,18.000,Mutual Aid,Receiver,27
U1473,1.732,18.000,Mutual Aid,Receiver,44
U1474,3.464,18.000,Mutual Aid,Receiver,32
U1475,5.196,18.000,Mutual Aid,Receiver,20
U1476,6.928,18.000,Mutual Aid,Receiver,37
U1477,8.660,18.000,Mutual Aid,Receiver,25
U1478,10.392,18.000,Mutual Aid,Receiver,42
U1479,12.124,18.000,Mutual Aid,Receiver,30
U1480,13.856,18.000,Mutual Aid,Receiver,18
U1481,15.588,18.000,Mutual Aid,Receiver,35
U1482,17.321,18.000,Mutual Aid,Receiver,23
U1483,19.053,18.000,Mutual Aid,Receiver,40
U1484,20.785,18.000,Mutual Aid,Receiver,28
U1485,22.517,18.000,Mutual Aid,Receiver,45
U1486,24.249,18.000,Mutual Aid,Receiver,33
U1487,25.981,18.000,Mutual Aid,Receiver,21
U1488,27.713,18.000,Mutual Aid,Receiver,38
U1489,29.445,18.000,Mutual Aid,Receiver,26
U1490,31.177,18.000,Mutual Aid,Receiver,43
U1491,34.641,18.000,Creative Commons,Receiver,31
U1492,-32.043,19.500,Media Watch,Receiver,19
U1493,-28.579,19.500,Media Watch,Receiver,36
U1494,-26.847,19.500,Media Watch,Receiver,24
U1495,-25.115,19.500,Media Watch,Receiver,41
U1496,-23.383,19.500,Media Watch,Receiver,29
U1497,-21.651,19.500,Media Watch,Receiver,46
U1498,-19.919,19.500,Media Watch,Retweeter,72
U1499,-18.187,19.500,Media Watch,Retweeter,60
U1500,-16.454,19.500,Media Watch,Retweeter,77
U1501,-14.722,19.500,Media Watch,Receiver,27
U1502,-12.990,19.500,Media Watch,Receiver,44
U1503,-11.258,19.500,Media Watch,Receiver,32
U1504,-9.526,19.500,Media Watch,Receiver,20
U1505,-7.794,19.500,Media Watch,Receiver,37
U1506,-6.062,19.500,Media Watch,Receiver,25
U1507,-4.330,19.500,Media Watch,Receiver,42
U1508,-2.598,19.500,Mutual Aid,Receiver,30
U1509,-0.866,19.500,Mutual Aid,Receiver,18
U1510,0.866,19.500,Mutual Aid,Receiver,35
U1511,2.598,19.500,Mutual Aid,Receiver,23
U1512,4.330,19.500,Mutual Aid,Receiver,40
U1513,6.062,19.500,Mutual Aid,Receiver,28
U1514,7.794,19.500,Mutual Aid,Receiver,45
U1515,9.526,19.500,Mutual Aid,Receiver,33
U1516,11.258,19.500,Mutual Aid,Receiver,21
U1517,12.990,19.500,Mutual Aid,Retweeter,76
U1518,14.722,19.500,Mutual Aid,Retweeter,64
U1519,16.454,19.500,Mutual Aid,Retweeter,81
U1520,18.187,19.500,Mutual Aid,Receiver,31
U1521,19.919,19.500,Mutual Aid,Receiver,19
U1522,21.651,19.500,Mutual Aid,Receiver,36
U1523,23.383,19.500,Mutual Aid,Receiver,24
U1524,25.115,19.500,Mutual Aid,Receiver,41
U1525,26.847,19.500,Mutual Aid,Receiver,29
U1526,28.579,19.500,Mutual Aid,Receiver,46
U1527,30.311,19.500,Mutual Aid,Receiver,34
U1528,33.775,19.500,Creative Commons,Receiver,22
U1529,-29.445,21.000,Media Watch,Receiver,39
U1530,-27.713,21.000,Media Watch,Receiver,27
U1531,-25.981,21.000,Media Watch,Receiver,44
U1532,-24.249,21.000,Media Watch,Receiver,32
U1533,-22.517,21.000,Media Watch,Receiver,20
U1534,-20.785,21.000,Media Watch,Retweeter,75
U1535,-19.053,21.000,Media Watch,Retweeter,63
U1536,-17.321,21.000,Media Watch,Retweeter,80
U1537,-15.588,21.000,Media Watch,Retweeter,68
U1538,-13.856,21.000,Media Watch,Receiver,18
U1539,-12.124,21.000,Media Watch,Receiver,35
U1540,-10.392,21.000,Media Watch,Receiver,23
U1541,-8.660,21.000,Media Watch,Receiver,40
U1542,-6.928,21.000,Media Watch,Receiver,28
U1543,-5.196,21.000,Media Watch,Receiver,45
U1544,-3.464,21.000,Media Watch,Receiver,33
U1545,-1.732,21.000,Mutual Aid,Receiver,21
U1546,0.000,21.000,Mutual Aid,Receiver,38
U1547,1.732,21.000,Mutual Aid,Receiver,26
U1548,3.464,21.000,Mutual Aid,Receiver,43
U1549,5.196,21.000,Mutual Aid,Receiver,31
U1550,6.928,21.000,Mutual Aid,Receiver,19
U1551,8.660,21.000,Mutual Aid,Receiver,36
U1552,10.392,21.000,Mutual Aid,Receiver,24
U1553,12.124,21.000,Mutual Aid,Retweeter,79
U1554,13.856,21.000,Mutual Aid,Retweeter,67
U1555,15.588,21.000,Mutual Aid,Retweeter,84
U1556,17.321,21.000,Mutual Aid,Retweeter,72
U1557,19.053,21.000,Mutual Aid,Receiver,22
U1558,20.785,21.000,Mutual Aid,Receiver,39
U1559,22.517,21.000,Mutual Aid,Receiver,27
U1560,24.249,21.000,Mutual Aid,Receiver,44
U1561,25.981,21.000,Mutual Aid,Receiver,32
U1562,27.713,21.000,Mutual Aid,Receiver,20
U1563,29.445,21.000,Mutual Aid,Receiver,37
U1564,31.177,21.000,Mutual Aid,Receiver,25
U1565,-30.311,22.500,Media Watch,Receiver,42
U1566,-28.579,22.500,Media Watch,Receiver,30
U1567,-26.847,22.500,Media Watch,Receiver,18
U1568,-25.115,22.500,Media Watch,Receiver,35
U1569,-23.383,22.500,Media Watch,Receiver,23
U1570,-21.651,22.500,Media Watch,Retweeter,78
U1571,-19.919,22.500,Media Watch,Retweeter,66
U1572,-18.187,22.500,Media Watch,Opinion leader,117
U1573,-16.454,22.500,Media Watch,Retweeter,71
U1574,-14.722,22.500,Media Watch,Receiver,21
U1575,-12.990,22.500,Media Watch,Receiver,38
U1576,-11.258,22.500,Media Watch,Receiver,26
U1577,-9.526,22.500,Media Watch,Receiver,43
U1578,-7.794,22.500,Media Watch,Receiver,31
U1579,-6.062,22.500,Media Watch,Receiver,19
U1580,-4.330,22.500,Media Watch,Receiver,36
U1581,-2.598,22.500,Media Watch,Receiver,24
U1582,-0.866,22.500,Mutual Aid,Receiver,41
U1583,0.866,22.500,Mutual Aid,Receiver,29
U1584,2.598,22.500,Mutual Aid,Receiver,46
U1585,4.330,22.500,Mutual Aid,Receiver,34
U1586,6.062,22.500,Mutual Aid,Receiver,22
U1587,7.794,22.500,Mutual Aid,Receiver,39
U1588,9.526,22.500,Mutual Aid,Receiver,27
U1589,11.258,22.500,Mutual Aid,Receiver,44
U1590,12.990,22.500,Mutual Aid,Retweeter,70
U1591,14.722,22.500,Mutual Aid,Opinion leader,92
U1592,16.454,22.500,Mutual Aid,Retweeter,75
U1593,18.187,22.500,Mutual Aid,Receiver,25
